Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDK56,3021.5106754716753,OUT017
FDY12,1094.8029307899415,OUT035
FDU15,888.2340394007844,OUT035
FDQ19,3803.7725491378155,OUT046
DRF15,2371.1121707194793,OUT045
DRE25,-367.45522447767587,OUT019
FDK57,1645.1115557851028,OUT018
FDD33,1660.6862448954362,OUT010
FDR34,5033.295076641671,OUT027
FDU04,1896.8541118478513,OUT045
FDE35,-778.8437232411425,OUT019
NCD31,2704.3355273528973,OUT035
FDJ56,1759.6444954598296,OUT035
NCU53,2566.5929542937934,OUT046
FDD39,3493.5468905574567,OUT035
NCU17,-228.00162622357357,OUT019
FDJ20,2024.6446814726382,OUT046
NCW41,2201.8776148805487,OUT018
FDL52,915.6967283982398,OUT035
FDS39,2412.8607140341705,OUT035
DRJ47,2668.086175775263,OUT045
FDP13,-1101.9923785794501,OUT010
DRK39,-548.1008442627328,OUT010
FDF28,214.46184571537526,OUT010
FDB09,1972.6002834604637,OUT045
FDM51,1686.0266594361867,OUT046
DRM49,543.1927577679463,OUT018
DRF23,2762.381380301968,OUT013
DRH01,2835.2597834512508,OUT035
FDH12,3177.461297340436,OUT027
FDA28,188.83810814097728,OUT019
FDW37,1206.628987028085,OUT018
FDF02,1690.602333666817,OUT046
DRL37,775.1917583006232,OUT046
NCF43,2211.8751291797244,OUT046
FDH08,1692.421315548887,OUT010
FDR34,1758.6231503042607,OUT019
NCK19,3121.384789151478,OUT049
NCD55,515.5650339165821,OUT018
FDT27,3775.1510603493716,OUT049
FDQ57,2271.730720835265,OUT045
FDA47,2732.9853724186714,OUT035
DRG15,2479.5080890558156,OUT027
FDE05,2098.2697956844795,OUT018
FDN46,1661.7139972497591,OUT046
FDX27,2983.602803403395,OUT027
FDT51,1801.2438081429802,OUT045
FDU33,892.2760688474734,OUT013
FDJ16,2452.260086317238,OUT027
FDD20,96.23413412323521,OUT019
FDT36,733.7622895681786,OUT049
DRF15,3830.987854231358,OUT027
FDN52,-401.15674975013775,OUT010
FDC22,4442.732611703503,OUT027
FDX15,2454.6998998961903,OUT045
FDT13,2980.2716488193664,OUT013
FDU04,2057.8293221256326,OUT017
FDU31,1566.6185608142448,OUT019
FDW59,2863.5827135996747,OUT027
NCO29,2588.4955242229603,OUT046
FDL15,2576.8943914241036,OUT035
FDI41,2463.150291126051,OUT049
FDQ48,1776.736007233411,OUT049
DRI39,994.7495406920175,OUT013
FDI08,3955.194895076158,OUT013
FDC21,1950.4944177881625,OUT049
FDF58,1240.3754178178103,OUT035
FDS08,931.2081478273539,OUT010
FDE47,1936.3625112426766,OUT045
NCP18,542.2415801969616,OUT019
NCR41,1616.849065411852,OUT013
FDA27,4012.4276497159894,OUT013
FDA43,3188.579102384908,OUT035
FDA49,1394.252854121904,OUT045
NCE55,2491.248348462751,OUT018
DRM49,2245.7090841868658,OUT027
FDF22,4770.632766418497,OUT027
FDQ15,1104.9838837104485,OUT018
NCS54,2844.777407337399,OUT017
NCY05,717.4058174185438,OUT013
FDR45,3711.705380355898,OUT046
FDK57,2043.8757577205736,OUT049
FDF41,1939.5850961290735,OUT010
FDV21,1986.596158461481,OUT046
FDD51,799.7652350054514,OUT046
FDF33,1788.6270719396125,OUT046
FDA38,3709.7543107277606,OUT046
FDR56,3037.655908141331,OUT045
NCN41,2049.659877195473,OUT017
FDC60,2925.345347468203,OUT027
FDB47,3183.013756445688,OUT045
DRH01,2771.07943225606,OUT013
FDW08,1675.545146493625,OUT046
FDF38,2216.4556642636894,OUT027
FDY32,2667.1386010893852,OUT017
FDG34,1930.2148219032397,OUT049
FDG47,2171.1697479594827,OUT019
NCF18,3091.2685335195292,OUT035
FDL39,1030.6050979854606,OUT019
NCH55,2151.5245817210744,OUT035
DRJ35,1145.8308528162117,OUT049
FDS44,3855.9888344663577,OUT035
DRE01,3419.07548065532,OUT018
FDY39,2976.3494421177465,OUT013
FDY32,2284.678781620388,OUT018
FDR33,3252.5434562064497,OUT027
NCP50,1445.2130573498246,OUT049
FDZ47,1380.9683491055646,OUT018
FDU57,2562.38432788212,OUT049
FDY44,3129.2658719662586,OUT013
DRH59,963.4530244328317,OUT018
FDB03,5171.299561341062,OUT027
FDY46,2873.0146436210225,OUT045
FDM39,2738.1716529185705,OUT045
FDY36,1437.9932805256217,OUT035
NCM55,3009.900306587472,OUT035
FDJ50,-916.203291832488,OUT010
DRL60,2428.613702706038,OUT013
NCJ54,3671.648093150795,OUT049
FDX59,772.7506409129196,OUT017
FDI07,3195.108939195786,OUT013
DRF51,-1197.2418076238123,OUT010
FDM14,1901.461558116968,OUT017
FDP21,2944.7218835848366,OUT045
FDE40,1266.4944472025186,OUT035
FDE05,2525.5227407198245,OUT035
FDM13,3559.308671666516,OUT027
FDC34,3926.7297577599934,OUT027
NCI55,1701.18373272025,OUT018
NCE43,2367.293309745351,OUT018
FDW58,1496.0445224470106,OUT018
FDG60,3583.1985927952323,OUT045
FDV31,2858.4198019108453,OUT017
FDR47,3067.9864609683577,OUT013
FDM60,-1074.7241485926907,OUT019
NCF06,3712.0439886735167,OUT018
NCN26,3301.1221414977304,OUT027
FDQ59,1562.9287853276044,OUT049
FDF09,717.8180600036967,OUT046
NCS06,4164.422592463679,OUT017
FDT44,1893.6857471063167,OUT046
FDI19,3879.4655862121153,OUT017
FDT22,1142.8635078065338,OUT017
NCF54,4103.308799276781,OUT027
DRG25,2841.045212301468,OUT045
FDB59,3195.4317265486907,OUT017
FDQ37,3150.0452389570405,OUT017
FDP56,1025.265372900884,OUT035
FDW44,2902.989446916539,OUT035
FDJ26,1497.7345820451947,OUT010
FDU43,3453.5959792843046,OUT018
FDW33,1649.7008207875708,OUT045
NCX53,3689.551147654777,OUT027
FDN56,478.5355100724656,OUT010
DRF15,2508.344058702749,OUT049
FDO33,1950.7464472356141,OUT017
FDZ39,-115.50302051989695,OUT010
NCJ19,1036.1815928154733,OUT017
FDU01,3096.070974728045,OUT035
FDT12,3663.6553601542832,OUT035
NCM18,791.0096788205313,OUT018
FDP19,2125.7729628280485,OUT017
NCR42,734.5219854145996,OUT049
FDN10,1915.759122224463,OUT046
FDG44,1047.654911768604,OUT017
FDQ10,2712.3850556679045,OUT046
DRH13,1819.2684515591673,OUT049
FDT52,3878.2312918622806,OUT013
FDM56,1743.0893136933187,OUT045
NCO43,-250.18870336221914,OUT010
NCV29,2910.9456106819625,OUT035
NCF06,4039.50788994164,OUT013
FDO50,1640.380985668425,OUT035
FDT59,3617.985070842725,OUT013
FDX40,2124.3053439575706,OUT027
FDE50,3083.571928526589,OUT017
FDX51,3236.53464914375,OUT017
NCD30,1334.8927847277905,OUT018
FDK15,1687.9416716474352,OUT013
FDL12,1042.5736914246572,OUT045
FDK46,4104.61933420859,OUT017
DRH49,-544.6301223426535,OUT010
FDQ57,2327.273898669238,OUT046
FDY59,1651.2378362653212,OUT017
FDO09,3792.689918617838,OUT018
NCG30,2141.5579512522436,OUT035
FDM09,2805.3987716121615,OUT017
NCN17,3043.6550200579495,OUT027
NCS42,1505.363632270158,OUT013
FDD02,-2.7854474881978604,OUT019
FDE34,2883.880691914128,OUT013
FDU38,2958.2505663536804,OUT045
FDB33,2515.716677117298,OUT046
NCJ29,1526.5180797857752,OUT017
FDZ27,1018.4602870803136,OUT035
FDI40,1705.7591240044756,OUT013
FDG22,812.7334676387809,OUT013
FDT51,1968.2259844636505,OUT017
FDF20,2856.1251945057998,OUT018
FDV50,2087.1870328033083,OUT035
FDT02,798.5086171229175,OUT049
DRC49,2385.3334974930317,OUT017
FDF26,2565.1651078653535,OUT049
FDV52,2085.945943847785,OUT035
FDX59,794.8912077449345,OUT049
FDV25,3594.057621509806,OUT035
FDW23,2159.0024500798622,OUT027
FDE53,1512.147781857567,OUT018
FDA19,2187.452583206991,OUT017
FDH22,2003.2467979601322,OUT046
NCO41,1636.4792199197225,OUT013
FDX12,3873.181292168659,OUT017
FDF17,3125.899341275939,OUT013
FDS11,3440.724816222943,OUT045
FDR51,2522.6334139700134,OUT035
FDT49,-198.30066979097074,OUT010
FDC56,1968.8038188388844,OUT013
FDR13,3371.353958505267,OUT027
FDQ60,2121.144554458304,OUT035
FDN38,3990.107335851416,OUT049
NCL29,2499.6634486719117,OUT013
FDO13,4022.6361682569127,OUT027
FDE26,2030.249855476001,OUT018
FDA31,821.9334560098836,OUT010
FDX14,1423.5648342349118,OUT035
FDA34,2691.617307768516,OUT045
FDF26,2516.178923271647,OUT013
FDE38,2577.8441846598366,OUT045
DRI11,1832.8004183629987,OUT046
FDQ60,3375.356666895466,OUT027
FDL21,2232.305644982544,OUT027
DRC12,4413.911271435123,OUT027
FDC47,3529.0645791401016,OUT046
FDE57,2180.576212365236,OUT045
FDT14,1915.6387057117395,OUT045
NCZ53,2952.1065677355546,OUT046
FDE28,3320.8664030063333,OUT018
FDR19,2465.1113494177357,OUT035
NCF54,856.3332305172057,OUT019
FDZ08,1376.215439125875,OUT046
NCJ05,2157.454057104939,OUT018
FDF59,2040.6834574923894,OUT046
NCO05,1772.2558442656182,OUT035
FDW24,646.3268874502702,OUT018
NCX42,2349.0477904895333,OUT018
NCA53,1000.9974058401127,OUT035
FDI45,930.6888149457561,OUT019
FDG46,1888.7167330705388,OUT046
FDM20,1880.441823975747,OUT010
FDW11,-795.8670866216116,OUT010
FDX08,2980.47705986647,OUT035
NCK17,880.9446279325342,OUT035
FDK32,2183.269838121165,OUT018
NCA42,2630.5091931248894,OUT035
DRI01,2801.061762669335,OUT035
NCL55,3998.479853883044,OUT049
DRE25,1274.6241177261331,OUT018
FDD14,2963.2566605610023,OUT017
FDB10,3640.42621243858,OUT046
DRN11,2400.2201911161546,OUT035
FDP38,669.0241815868936,OUT018
NCA30,3007.3533610886075,OUT017
FDT15,3054.6009434473754,OUT017
NCP55,714.5717632878673,OUT018
FDF12,2497.8184224742317,OUT035
FDM21,3699.006318937574,OUT018
FDX56,3389.0126989401306,OUT035
FDF10,2419.526456057639,OUT017
FDT32,2959.87085090532,OUT045
FDM51,1444.5633391110307,OUT018
NCR50,2169.529202940211,OUT018
FDI19,3854.256821514263,OUT049
FDX21,1864.2399181074957,OUT017
FDR31,2510.4152087021225,OUT035
FDY02,4103.579571748133,OUT013
NCA29,2606.815975499599,OUT045
NCX17,3547.332582635327,OUT046
FDM12,2968.700615842171,OUT045
FDI53,3979.427971694817,OUT027
NCU30,2673.3436863165116,OUT049
FDC56,3368.6608633918327,OUT027
FDK27,1740.2826308322437,OUT018
NCK18,2707.6599204617637,OUT017
FDB52,2127.8996728597085,OUT019
DRG25,4363.116951198914,OUT027
FDZ13,1045.1161792877597,OUT049
FDB57,1671.0331528564063,OUT019
FDR40,1432.4487643551824,OUT046
NCO14,-1047.4299644779521,OUT019
NCN19,2907.4408809910296,OUT045
FDQ28,630.0837128809553,OUT019
FDO13,2344.202743928734,OUT018
FDK48,1350.1069808719474,OUT013
FDU07,2162.6598383962205,OUT018
FDW20,1996.3554116276857,OUT046
FDV12,-214.6356034609144,OUT010
FDH24,2561.2900971098793,OUT013
FDV59,3464.117010785625,OUT049
FDK57,1863.684325309745,OUT045
FDL16,2242.7503012266434,OUT027
NCQ17,2419.0275815247714,OUT046
FDJ15,2696.386628961782,OUT018
FDX24,1662.4769112078448,OUT049
FDT47,1633.511116464705,OUT046
FDT10,1212.7644426718714,OUT049
FDZ37,1235.021667229513,OUT018
FDW43,5044.8969192633795,OUT027
DRN36,1655.3068152135536,OUT017
FDJ14,1326.8308644293977,OUT045
FDA32,3431.2867061877487,OUT013
FDJ38,1146.8358955355827,OUT019
FDQ57,2446.588092958321,OUT017
NCQ41,1213.06655779843,OUT019
FDG56,1196.2867212321828,OUT049
DRC13,3434.5445139716403,OUT027
FDV55,2448.0994866120623,OUT035
FDQ49,2478.5654811249046,OUT045
FDE29,-856.2676438149692,OUT010
FDR03,3302.556790867595,OUT013
FDD45,1627.3028818683608,OUT049
FDN38,2017.7996397932702,OUT010
FDT56,1055.4006334131961,OUT046
FDT48,3037.2784288754374,OUT045
FDU03,2972.549543104075,OUT049
FDC56,19.095685177130576,OUT010
NCO43,3028.1460109349246,OUT027
FDQ27,1810.8766305690845,OUT017
FDR03,3251.5998332628333,OUT046
DRH23,-989.859483152356,OUT010
FDG22,718.569393675895,OUT045
NCJ42,1729.0215768304224,OUT013
FDR24,1546.6179735215676,OUT046
FDW60,2963.428890795553,OUT035
FDJ08,3007.210144849171,OUT013
DRL59,664.4119311698452,OUT018
FDG60,1734.4151254088038,OUT010
FDW27,2589.0630820225547,OUT017
FDX14,1042.2128806901856,OUT018
FDC20,1042.3742167726502,OUT013
NCS29,3780.5756392881494,OUT018
FDJ56,1618.2881413103207,OUT046
FDB20,-549.4757273898338,OUT019
FDL28,5001.201127087952,OUT027
FDW01,2147.564588968394,OUT018
FDL03,3131.8903581555855,OUT046
FDX22,3423.2988356727683,OUT049
FDJ21,2493.9656079569463,OUT035
FDR31,2340.2177849575073,OUT045
FDG21,2563.973603659472,OUT035
FDS22,2270.3535417204025,OUT027
FDK08,1803.8407120088666,OUT035
FDE17,2185.4870053445347,OUT018
NCN30,1671.945218782547,OUT017
FDT50,1628.5500889674022,OUT046
NCX42,2679.595103292909,OUT049
FDJ12,3434.740086961849,OUT035
NCA18,3304.314415252977,OUT027
FDP23,1523.6678886298357,OUT019
FDX12,3826.506216817875,OUT013
FDN40,2139.6366523392358,OUT018
FDV48,1497.5128012584933,OUT035
NCY54,2689.980603317032,OUT013
FDL16,-1073.8129276040656,OUT010
FDR45,3456.9064387642393,OUT018
FDJ52,2553.850674415974,OUT046
DRG01,1384.0690162827448,OUT017
FDP52,3648.4579619341957,OUT013
FDU58,3071.5966042295545,OUT017
FDL02,1700.6049094457342,OUT045
FDG28,3847.129736478148,OUT013
FDA19,2210.0481465154107,OUT035
FDW46,2616.052782263702,OUT027
NCD43,1778.838398901653,OUT049
DRG39,947.6335243535827,OUT013
NCF55,772.2482675560739,OUT049
FDJ07,1914.1247307085152,OUT046
FDE08,2395.94702618694,OUT046
FDP56,-960.0962216159558,OUT019
FDT45,888.3614883387696,OUT045
FDF17,2795.4466774328007,OUT018
FDX44,1467.7666359443895,OUT046
FDM28,4266.412464040039,OUT027
FDI36,3232.9431772012654,OUT049
FDS07,1784.7498665252972,OUT045
FDD36,1860.9171408187126,OUT045
FDW11,1063.3016151704735,OUT046
FDN40,2532.4851970989725,OUT049
NCQ18,1671.0240352260728,OUT049
NCQ54,2711.2778579597552,OUT017
NCS42,1430.4297047801094,OUT045
DRH39,-659.6358938709976,OUT010
FDC09,3180.5621016163227,OUT027
FDT08,524.8717246500465,OUT010
FDC08,3672.072867226711,OUT035
FDT20,826.8627265074244,OUT017
FDS35,1239.8701283889518,OUT035
FDX58,2607.4589955229594,OUT018
FDW58,1742.8615756918662,OUT046
DRD27,1616.0912157164018,OUT046
FDH32,-255.94283968677513,OUT019
FDS26,4195.739565433565,OUT035
FDQ31,1489.376855883213,OUT046
FDP11,3158.364775590863,OUT018
FDD58,1746.6641986800457,OUT017
FDM33,3325.5170861263505,OUT045
FDZ16,3181.214630634854,OUT049
NCS29,2179.98195469772,OUT010
NCM18,-845.540471370498,OUT019
FDP11,3524.4873742811046,OUT049
NCC42,2338.530459702163,OUT017
DRM23,2668.8196492091483,OUT046
NCN55,5100.322984014725,OUT027
FDK46,4021.5605512351663,OUT013
FDR01,3149.459380047385,OUT046
NCA05,2305.636843926546,OUT045
NCP43,2886.7831226774892,OUT017
FDR12,871.0068495616187,OUT010
FDQ01,4011.052976572929,OUT013
FDM13,2106.045959357937,OUT046
FDQ19,3910.746000024245,OUT017
FDK56,987.7579448393719,OUT019
NCX06,991.708975854424,OUT010
FDO56,3402.999916738087,OUT027
FDU45,1827.6983767958925,OUT045
FDI16,-888.2531200105225,OUT019
FDL32,1860.1524837813915,OUT046
FDA07,2045.3977133468732,OUT046
FDA14,2277.2795473134993,OUT045
FDV46,3671.0465932729935,OUT027
NCO07,3448.0131181826096,OUT035
NCP41,1719.7155537854244,OUT046
FDY60,2033.5463102930262,OUT018
FDN38,4022.7350919133187,OUT017
FDO15,1333.1860104295067,OUT046
FDT60,2017.7153860223427,OUT013
FDA55,3677.3237793689036,OUT035
FDE02,-342.6962176939442,OUT010
DRJ39,3527.87065429661,OUT049
FDV34,1469.5822139329628,OUT035
FDS20,4318.501883513041,OUT027
FDF02,3106.8917711156228,OUT027
FDW40,2418.782629152231,OUT017
NCB43,2883.6428366849736,OUT046
FDR58,1609.6077564675074,OUT017
DRJ59,881.4600920869112,OUT035
NCD30,1707.008510502419,OUT017
FDE14,1761.432567595017,OUT017
FDC28,1484.554947313992,OUT018
FDU16,1175.4373091576558,OUT018
NCD19,1087.2686516468093,OUT035
FDU21,735.54496590646,OUT046
FDV59,4806.081637547666,OUT027
FDU03,2832.178071945688,OUT045
FDC33,1325.3475692291331,OUT010
NCR42,801.5574955279795,OUT035
DRH59,1392.217062956466,OUT035
NCM31,2380.511724986016,OUT035
FDS50,3599.5516625225982,OUT035
FDP39,942.6070787791177,OUT046
FDQ55,1982.677021503907,OUT013
FDV36,155.49792502731816,OUT019
FDI05,2753.787489354739,OUT027
FDS45,3234.3388138291552,OUT027
FDA39,672.7505773631523,OUT045
FDC37,-89.08673103024455,OUT010
FDJ60,4099.0294002666615,OUT027
DRQ35,1962.3396054172908,OUT046
NCJ06,1924.3312917102496,OUT046
NCY42,2028.0554296688151,OUT018
DRM37,3138.3467514893637,OUT049
FDR14,849.4253061725288,OUT045
FDE51,959.3213561106797,OUT049
FDT33,2765.6063931422013,OUT017
FDR08,1872.866849664167,OUT013
FDE36,743.8114448063765,OUT010
FDL22,-352.9438174112484,OUT019
FDR44,2165.711965156798,OUT013
FDI56,-385.43150305049704,OUT019
FDE47,170.24205419510656,OUT010
FDV27,-328.3033328286413,OUT010
FDV10,915.3399939783274,OUT049
FDC40,1301.7859016372493,OUT045
NCX41,3302.9435856042055,OUT013
NCQ38,3133.5741476442627,OUT027
FDV12,3120.951629341887,OUT027
FDE52,1605.1171842367241,OUT017
FDG20,4236.545716744944,OUT027
FDV16,2124.593169609266,OUT027
FDI32,1921.5841648992366,OUT017
FDJ32,1180.4096304608308,OUT049
FDN39,2421.894516071244,OUT018
FDY34,2801.1047684037103,OUT017
FDC14,965.5441052908367,OUT035
FDA55,3641.454167149563,OUT017
FDZ50,1008.9808778879222,OUT010
DRG13,2701.5421135131132,OUT049
FDP01,2514.8648245965546,OUT013
NCG54,2786.4639650559684,OUT017
FDM13,2060.889787384107,OUT045
NCO18,4226.085388823107,OUT027
NCW41,2496.802114429759,OUT013
FDM52,3790.608270228256,OUT027
NCF55,803.7396503788525,OUT035
FDT09,2161.8566786346996,OUT046
NCM19,1908.606279174495,OUT035
FDW12,2119.9041426355484,OUT018
FDP15,2050.8803981945885,OUT019
FDK36,826.6703545322868,OUT045
FDZ25,2888.4689689183183,OUT035
NCW06,3100.043427555794,OUT049
FDW60,2851.698344802352,OUT046
DRC49,2330.373903028278,OUT013
NCT17,3088.902575033115,OUT035
NCN06,2297.1667986197244,OUT018
FDC45,2706.850560682185,OUT013
DRJ47,828.2887829274996,OUT019
NCF06,3917.2209954695163,OUT045
FDE21,34.236036564749725,OUT010
DRG27,761.5468466672796,OUT013
FDW40,2395.0843536242382,OUT049
NCO53,2824.9279938373884,OUT046
FDE23,953.9873202351312,OUT049
FDQ16,1780.3681948555718,OUT046
FDS26,3948.4993585482557,OUT045
FDZ13,-1020.3241978379069,OUT010
FDS14,2579.4556486744823,OUT049
FDC10,1910.721602392649,OUT045
FDY16,3041.298389718846,OUT049
FDJ20,2208.9427615555524,OUT035
FDV43,938.8460553121371,OUT035
FDZ32,3200.685873337755,OUT027
FDR23,2746.7427628379037,OUT046
FDN24,1079.479718496384,OUT035
FDE34,4282.277279843578,OUT027
FDU31,3490.699995299158,OUT013
FDW33,1481.502891252296,OUT018
FDU26,1952.907667138699,OUT046
FDE20,4157.086442562053,OUT027
NCW05,1828.9256336654898,OUT035
FDB22,2132.0334772432757,OUT018
FDO56,1933.4937636395466,OUT046
FDA19,3507.1837801398265,OUT027
DRI39,902.0211795140111,OUT045
FDH52,835.5544064726945,OUT018
FDZ50,3052.2479280127127,OUT035
NCN42,2470.0910180693986,OUT035
FDB53,2375.4490486602567,OUT013
DRG11,1845.064044279424,OUT017
DRK11,3778.992260053921,OUT027
FDQ60,2107.4053122274786,OUT017
FDT36,739.6148062339647,OUT017
DRG25,2629.9330261266277,OUT018
DRJ23,2957.533466118846,OUT046
FDG05,2669.608957564342,OUT035
NCK06,1681.4009812612785,OUT018
FDU52,2548.4233625028237,OUT017
FDW07,1226.0255084076327,OUT018
NCM17,737.544826944085,OUT045
FDA22,2587.45113131987,OUT045
NCA41,2752.4385246437896,OUT018
FDF38,971.2039083685892,OUT035
FDH52,1125.885199555775,OUT046
FDY58,1667.4949798830555,OUT019
FDZ16,3014.347912159691,OUT045
NCM18,1152.7565906213647,OUT017
FDA22,2355.563065672269,OUT018
NCJ43,2892.323234643516,OUT035
FDI34,5043.6024750954075,OUT027
FDG56,1105.6927358451928,OUT046
FDS34,1907.839476001468,OUT046
DRC01,1083.5517431423063,OUT035
FDQ04,884.2302629850445,OUT035
FDK04,1161.724090142199,OUT035
FDT51,1959.2023655736537,OUT049
FDV26,3206.6089180079694,OUT017
FDS04,2370.494445151763,OUT049
FDW43,3335.4580144236857,OUT018
FDQ28,604.4587230899202,OUT010
NCK06,2047.6152618643482,OUT017
FDS23,1807.1667970987455,OUT018
FDZ36,1111.5063888372918,OUT019
FDE56,839.4646907618261,OUT018
FDW10,4178.801670002393,OUT027
NCN14,2817.091654800347,OUT045
NCQ18,1514.528164049049,OUT045
FDW08,1822.4732732615669,OUT017
FDU43,3848.2948997936714,OUT035
FDR33,-88.1607363127049,OUT010
FDM24,534.1323494799013,OUT010
NCZ05,1659.087828579144,OUT046
NCV41,1965.0787397003864,OUT035
FDV11,2503.12943529205,OUT018
NCY05,831.9451117147545,OUT035
FDV44,2736.0161937199186,OUT018
FDW32,1557.4066905979084,OUT049
NCU18,3688.9632426481303,OUT027
NCC43,3991.5309277078127,OUT035
FDW19,1899.8566069379567,OUT013
FDN31,3145.818862475297,OUT035
FDI48,889.0682880729356,OUT045
FDS24,1643.465527868921,OUT017
FDF46,1961.4339981161559,OUT049
DRG23,2478.5757540270215,OUT017
FDG14,2174.649272237759,OUT018
NCY30,2909.5264629002695,OUT049
FDO28,1702.1076691433386,OUT018
DRD24,2410.4077038940377,OUT035
FDI33,1605.7600385170283,OUT049
FDN32,2917.062906693102,OUT046
FDR16,3280.0225527740376,OUT045
FDF26,2481.965222573575,OUT046
NCN29,587.6510528025805,OUT018
FDE20,2654.292029229771,OUT045
FDA46,2999.4226121707266,OUT046
FDU28,2922.789868418945,OUT045
FDQ48,1609.7593652102962,OUT045
FDV36,2106.4726918858296,OUT013
FDR14,657.5004017636548,OUT018
FDP23,3482.152207496011,OUT017
FDP56,965.5187763211998,OUT013
FDK48,-611.2032745523722,OUT010
FDR48,2391.60958646019,OUT046
NCY29,1090.2631107856532,OUT049
FDM22,735.3060172686611,OUT018
DRJ01,2575.154812741984,OUT013
FDZ43,3760.8070096928705,OUT045
FDV03,2601.080245259878,OUT035
FDX11,4307.844863166974,OUT027
NCA41,4438.265805499279,OUT027
FDE38,2747.7401469147994,OUT017
FDI27,609.7643508746597,OUT018
FDN32,2924.6202726920596,OUT013
NCN43,2049.705504063447,OUT017
FDB47,4662.196094892555,OUT027
FDV03,2572.6098315883287,OUT017
NCN30,1544.9710015751682,OUT045
NCV54,49.82455047638757,OUT010
FDV07,1806.4143384460217,OUT013
FDP07,3182.350488063429,OUT049
FDK48,973.8798121140532,OUT018
FDM15,565.6555601752098,OUT019
FDY19,3343.493758557119,OUT027
FDK46,4002.1474217049263,OUT046
FDY11,1128.0814612378554,OUT045
FDH09,932.153458661988,OUT046
FDO08,4086.2569535167463,OUT027
FDU14,3913.4834686178474,OUT013
FDD22,3258.119231340982,OUT027
FDM27,2603.9822733101887,OUT017
FDL02,3199.0961130196774,OUT027
NCA17,2468.0074473177724,OUT035
FDE38,746.7804404818964,OUT019
NCG07,3038.075284379054,OUT049
DRC27,3847.306177277699,OUT013
FDA27,4132.889029256343,OUT035
FDW40,2238.591191973924,OUT045
DRI11,1901.0686877628716,OUT013
FDN50,1608.8413640219305,OUT046
FDR12,2751.9862498664124,OUT046
FDT34,3111.5119597996772,OUT027
FDW11,1223.9031545764644,OUT035
NCO30,4296.325682755212,OUT027
FDZ34,3123.15023208237,OUT017
FDU45,1994.6562267472457,OUT017
NCD42,837.4156363853813,OUT035
FDX25,2751.4915787338664,OUT045
NCR29,971.1747025650427,OUT046
FDX43,848.6129961498903,OUT019
FDB04,-383.0510214828169,OUT010
FDR49,2250.0603577754123,OUT027
FDS39,2010.834145721597,OUT018
FDW58,1681.9795757498907,OUT045
FDG22,-1092.5837272081205,OUT019
FDG31,1201.2537570264653,OUT017
NCV53,5127.043345889169,OUT027
DRJ37,2507.846805219681,OUT035
FDV07,1915.0115292232133,OUT035
FDW52,2403.3618643630302,OUT018
FDT15,2893.5738857247825,OUT045
FDD02,1642.5813187264798,OUT018
FDM16,1444.35735728291,OUT035
NCE55,2699.4732696895726,OUT046
FDB57,3245.745605644052,OUT018
FDQ04,831.8969974433096,OUT013
FDQ47,-1199.9687979253404,OUT019
FDY14,2209.0356145172877,OUT019
DRK37,3009.846655307385,OUT017
FDO25,3357.3497041594874,OUT017
FDL57,4054.4939170844045,OUT046
NCK29,1650.1335542952143,OUT018
FDK46,5451.112785900876,OUT027
NCB43,977.8274488154176,OUT010
DRE01,5117.02439971159,OUT027
FDC46,2630.1954495782643,OUT018
FDQ23,1661.4451481545477,OUT045
FDX38,1046.978438678185,OUT049
FDG60,3403.1747016166714,OUT018
FDW55,3963.552140989213,OUT017
FDP39,948.6845005497726,OUT013
FDB20,1076.3482809635939,OUT018
FDV21,2098.915921846631,OUT017
FDZ02,1684.3408809573123,OUT013
FDP19,3451.8875907805927,OUT027
FDA38,3913.3005468245465,OUT035
FDH22,1956.557248694078,OUT045
DRM11,3953.6219140953003,OUT045
FDO12,4479.687781656772,OUT027
FDT14,2076.5741808531247,OUT049
FDW34,1897.829009238637,OUT010
FDG04,4398.807321946986,OUT027
FDW59,1163.911450540025,OUT018
FDR33,1531.2827594049152,OUT018
FDP32,2100.316795105382,OUT013
FDL13,5088.007524841534,OUT027
FDD22,1876.0571827321,OUT013
FDV40,2665.6266266305392,OUT027
NCD55,759.9553440580607,OUT046
FDQ20,-1084.1471739080637,OUT010
FDD28,947.5338802655777,OUT045
FDC39,3137.1419282033416,OUT045
NCR17,1982.8343005153663,OUT049
DRO35,1609.226063823869,OUT018
FDF40,4018.559549389912,OUT049
FDR31,2092.087431420646,OUT018
NCQ41,3143.319474136793,OUT017
FDP38,914.8849487441864,OUT046
NCU54,4657.659807138769,OUT027
FDG22,467.4732264183409,OUT018
DRK59,3629.7770987146096,OUT013
FDC37,1750.6727059635282,OUT046
NCO42,2351.787101523088,OUT013
NCT42,2477.299969525671,OUT017
FDX27,1723.1844282352895,OUT035
FDV40,994.5773168759616,OUT018
FDT45,2394.236768630949,OUT027
FDS47,-457.1218867853893,OUT019
FDR45,3838.2463748503205,OUT035
FDB03,3674.2183769888006,OUT045
FDO49,1124.9989345110462,OUT035
FDU60,4103.941048691133,OUT027
FDB26,715.5091536388251,OUT018
FDB46,3459.5593852823285,OUT017
FDQ37,1185.9862389348193,OUT019
FDN03,4028.031678390606,OUT017
NCX30,3765.070634431866,OUT045
FDK32,601.3508039499497,OUT019
DRM47,3031.3622104337996,OUT013
NCO02,1117.8877241441435,OUT046
